date,day_of_week,activation_id,restaurant_name,location_name,activation_description,minimum_spend_threshold,reward_amount,activation_start,activation_end,unique_users_count,unique_users_count_REDEEMED,total_tpv,median_check,tpv_vs_baseline,median_check_vs_baseline,marketing_spend,remaining_group_budget,new_users_count,returning_users_count,new_user_percentage,notes
2025-11-12,Wednesday,"25,262, 25,261, 25,260, 25,259, 25,258, 25,257, 25,256, 25,255, 25,254",Taco Boy,Downtown,"Spend $50 with Blackbird Pay, get $20 in $FLY back",50.0,20.0,2025-10-28 11:00:00,2025-11-13 15:00:00,5,2,271.39,47.5,,,40.0,4710.0,1,4,20.0,
2025-11-13,Thursday,"25,262, 25,261, 25,260, 25,259, 25,258, 25,257, 25,256, 25,255, 25,254",Taco Boy,Downtown,"Spend $50 with Blackbird Pay, get $20 in $FLY back",50.0,20.0,2025-10-28 11:00:00,2025-11-13 15:00:00,0,0,0.0,,,,0.0,4710.0,0,0,,No transactions during activation period
2025-10-28,Tuesday,"25,274, 25,273, 25,272, 25,271, 25,270, 25,269, 25,268, 25,267, 25,266",Taco Boy,Folly Beach,"Spend $50 with Blackbird Pay, get $20 in $FLY back",50.0,20.0,2025-10-28 12:00:00,2025-11-13 15:00:00,0,0,0.0,,,,0.0,4710.0,0,0,,No transactions during activation period
2025-10-29,Wednesday,"25,274, 25,273, 25,272, 25,271, 25,270, 25,269, 25,268, 25,267, 25,266",Taco Boy,Folly Beach,"Spend $50 with Blackbird Pay, get $20 in $FLY back",50.0,20.0,2025-10-28 12:00:00,2025-11-13 15:00:00,1,0,6.86,6.86,,,0.0,4710.0,0,1,0.0,
2025-10-30,Thursday,"25,274, 25,273, 25,272, 25,271, 25,270, 25,269, 25,268, 25,267, 25,266",Taco Boy,Folly Beach,"Spend $50 with Blackbird Pay, get $20 in $FLY back",50.0,20.0,2025-10-28 12:00:00,2025-11-13 15:00:00,0,0,0.0,,,,0.0,4710.0,0,0,,No transactions during activation period
2025-11-04,Tuesday,"25,274, 25,273, 25,272, 25,271, 25,270, 25,269, 25,268, 25,267, 25,266",Taco Boy,Folly Beach,"Spend $50 with Blackbird Pay, get $20 in $FLY back",50.0,20.0,2025-10-28 12:00:00,2025-11-13 15:00:00,0,0,0.0,,,,0.0,4710.0,0,0,,No transactions during activation period
2025-11-05,Wednesday,"25,274, 25,273, 25,272, 25,271, 25,270, 25,269, 25,268, 25,267, 25,266",Taco Boy,Folly Beach,"Spend $50 with Blackbird Pay, get $20 in $FLY back",50.0,20.0,2025-10-28 12:00:00,2025-11-13 15:00:00,0,0,0.0,,,,0.0,4710.0,0,0,,No transactions during activation period
2025-11-06,Thursday,"25,274, 25,273, 25,272, 25,271, 25,270, 25,269, 25,268, 25,267, 25,266",Taco Boy,Folly Beach,"Spend $50 with Blackbird Pay, get $20 in $FLY back",50.0,20.0,2025-10-28 12:00:00,2025-11-13 15:00:00,0,0,0.0,,,,0.0,4710.0,0,0,,No transactions during activation period
2025-11-11,Tuesday,"25,274, 25,273, 25,272, 25,271, 25,270, 25,269, 25,268, 25,267, 25,266",Taco Boy,Folly Beach,"Spend $50 with Blackbird Pay, get $20 in $FLY back",50.0,20.0,2025-10-28 12:00:00,2025-11-13 15:00:00,0,0,0.0,,,,0.0,4710.0,0,0,,No transactions during activation period
2025-11-12,Wednesday,"25,274, 25,273, 25,272, 25,271, 25,270, 25,269, 25,268, 25,267, 25,266",Taco Boy,Folly Beach,"Spend $50 with Blackbird Pay, get $20 in $FLY back",50.0,20.0,2025-10-28 12:00:00,2025-11-13 15:00:00,0,0,0.0,,,,0.0,4710.0,0,0,,No transactions during activation period
2025-11-13,Thursday,"25,274, 25,273, 25,272, 25,271, 25,270, 25,269, 25,268, 25,267, 25,266",Taco Boy,Folly Beach,"Spend $50 with Blackbird Pay, get $20 in $FLY back",50.0,20.0,2025-10-28 12:00:00,2025-11-13 15:00:00,0,0,0.0,,,,0.0,4710.0,0,0,,No transactions during activation period
2025-10-28,Tuesday,"25,286, 25,285, 25,284, 25,283, 25,282, 25,281, 25,280, 25,279, 25,278",Taco Boy,Summerville,"Spend $50 with Blackbird Pay, get $20 in $FLY back",50.0,20.0,2025-10-28 11:00:00,2025-11-13 15:00:00,0,0,0.0,,,,0.0,4710.0,0,0,,No transactions during activation period
2025-10-29,Wednesday,"25,286, 25,285, 25,284, 25,283, 25,282, 25,281, 25,280, 25,279, 25,278",Taco Boy,Summerville,"Spend $50 with Blackbird Pay, get $20 in $FLY back",50.0,20.0,2025-10-28 11:00:00,2025-11-13 15:00:00,2,0,29.04,14.52,,,0.0,4710.0,2,0,100.0,
2025-10-30,Thursday,"25,286, 25,285, 25,284, 25,283, 25,282, 25,281, 25,280, 25,279, 25,278",Taco Boy,Summerville,"Spend $50 with Blackbird Pay, get $20 in $FLY back",50.0,20.0,2025-10-28 11:00:00,2025-11-13 15:00:00,0,0,0.0,,,,0.0,4710.0,0,0,,No transactions during activation period
2025-11-04,Tuesday,"25,286, 25,285, 25,284, 25,283, 25,282, 25,281, 25,280, 25,279, 25,278",Taco Boy,Summerville,"Spend $50 with Blackbird Pay, get $20 in $FLY back",50.0,20.0,2025-10-28 11:00:00,2025-11-13 15:00:00,0,0,0.0,,,,0.0,4710.0,0,0,,No transactions during activation period
2025-11-05,Wednesday,"25,286, 25,285, 25,284, 25,283, 25,282, 25,281, 25,280, 25,279, 25,278",Taco Boy,Summerville,"Spend $50 with Blackbird Pay, get $20 in $FLY back",50.0,20.0,2025-10-28 11:00:00,2025-11-13 15:00:00,0,0,0.0,,,,0.0,4710.0,0,0,,No transactions during activation period
2025-11-06,Thursday,"25,286, 25,285, 25,284, 25,283, 25,282, 25,281, 25,280, 25,279, 25,278",Taco Boy,Summerville,"Spend $50 with Blackbird Pay, get $20 in $FLY back",50.0,20.0,2025-10-28 11:00:00,2025-11-13 15:00:00,0,0,0.0,,,,0.0,4710.0,0,0,,No transactions during activation period
2025-11-11,Tuesday,"25,286, 25,285, 25,284, 25,283, 25,282, 25,281, 25,280, 25,279, 25,278",Taco Boy,Summerville,"Spend $50 with Blackbird Pay, get $20 in $FLY back",50.0,20.0,2025-10-28 11:00:00,2025-11-13 15:00:00,2,2,138.99,69.5,,,40.0,4710.0,2,0,100.0,
2025-11-12,Wednesday,"25,286, 25,285, 25,284, 25,283, 25,282, 25,281, 25,280, 25,279, 25,278",Taco Boy,Summerville,"Spend $50 with Blackbird Pay, get $20 in $FLY back",50.0,20.0,2025-10-28 11:00:00,2025-11-13 15:00:00,1,0,10.11,10.11,,,0.0,4710.0,0,1,0.0,
2025-11-13,Thursday,"25,286, 25,285, 25,284, 25,283, 25,282, 25,281, 25,280, 25,279, 25,278",Taco Boy,Summerville,"Spend $50 with Blackbird Pay, get $20 in $FLY back",50.0,20.0,2025-10-28 11:00:00,2025-11-13 15:00:00,1,1,68.98,68.98,,,20.0,4710.0,0,1,0.0,
2025-10-29,Wednesday,"25,044, 25,043, 25,042",Tacolicious,Marina,"Spend $30 with Blackbird Pay, get $10 in $FLY back",30.0,10.0,2025-10-29 12:00:00,2025-11-12 16:00:00,1,1,75.75,75.75,,,10.0,7490.0,1,0,100.0,
2025-11-05,Wednesday,"25,044, 25,043, 25,042",Tacolicious,Marina,"Spend $30 with Blackbird Pay, get $10 in $FLY back",30.0,10.0,2025-10-29 12:00:00,2025-11-12 16:00:00,0,0,0.0,,,,0.0,7490.0,0,0,,No transactions during activation period
2025-11-12,Wednesday,"25,044, 25,043, 25,042",Tacolicious,Marina,"Spend $30 with Blackbird Pay, get $10 in $FLY back",30.0,10.0,2025-10-29 12:00:00,2025-11-12 16:00:00,0,0,0.0,,,,0.0,7490.0,0,0,,No transactions during activation period
2025-10-29,Wednesday,"25,048, 25,047, 25,046",Tacolicious,Mission,"Spend $30 with Blackbird Pay, get $10 in $FLY back",30.0,10.0,2025-10-29 12:00:00,2025-11-12 16:00:00,0,0,0.0,,,,0.0,7490.0,0,0,,No transactions during activation period
2025-11-05,Wednesday,"25,048, 25,047, 25,046",Tacolicious,Mission,"Spend $30 with Blackbird Pay, get $10 in $FLY back",30.0,10.0,2025-10-29 12:00:00,2025-11-12 16:00:00,0,0,0.0,,,,0.0,7490.0,0,0,,No transactions during activation period
2025-11-12,Wednesday,"25,048, 25,047, 25,046",Tacolicious,Mission,"Spend $30 with Blackbird Pay, get $10 in $FLY back",30.0,10.0,2025-10-29 12:00:00,2025-11-12 16:00:00,0,0,0.0,,,,0.0,7490.0,0,0,,No transactions during activation period
2025-10-30,Thursday,"25,457, 25,456, 25,455",The Archer,East Central,"Spend $80 with Blackbird Pay, get $25 in $FLY back",80.0,25.0,2025-10-30 17:00:00,2025-11-13 21:00:00,4,4,472.75,89.21,310.15,196.58,100.0,4725.0,3,1,75.0,
2025-11-06,Thursday,"25,457, 25,456, 25,455",The Archer,East Central,"Spend $80 with Blackbird Pay, get $25 in $FLY back",80.0,25.0,2025-10-30 17:00:00,2025-11-13 21:00:00,6,3,728.21,45.78,,,75.0,4725.0,3,3,50.0,
2025-11-13,Thursday,"25,457, 25,456, 25,455",The Archer,East Central,"Spend $80 with Blackbird Pay, get $25 in $FLY back",80.0,25.0,2025-10-30 17:00:00,2025-11-13 21:00:00,5,4,457.27,51.02,,,100.0,4725.0,4,1,80.0,
2025-10-29,Wednesday,"25,438, 25,437, 25,436",The Bar at The Spectator,French Quarter,"Spend $30 with Blackbird Pay, receive $10 FLY back",30.0,10.0,2025-10-29 15:00:00,2025-11-12 22:00:00,1,1,86.29,86.29,79.32,79.32,10.0,4795.0,0,1,0.0,
2025-11-05,Wednesday,"25,438, 25,437, 25,436",The Bar at The Spectator,French Quarter,"Spend $30 with Blackbird Pay, receive $10 FLY back",30.0,10.0,2025-10-29 15:00:00,2025-11-12 22:00:00,1,0,24.65,24.65,,,0.0,4795.0,1,0,100.0,
2025-11-12,Wednesday,"25,438, 25,437, 25,436",The Bar at The Spectator,French Quarter,"Spend $30 with Blackbird Pay, receive $10 FLY back",30.0,10.0,2025-10-29 15:00:00,2025-11-12 22:00:00,2,2,167.43,83.72,,,20.0,4795.0,2,0,100.0,
2025-10-27,Monday,"25,435, 25,434, 25,433",The Bar at The Spectator,French Quarter,"Spend $50 with Blackbird Pay, receive $25 FLY back",50.0,25.0,2025-10-27 15:00:00,2025-11-10 18:00:00,3,3,201.02,64.1,,,75.0,4795.0,3,0,100.0,
2025-11-03,Monday,"25,435, 25,434, 25,433",The Bar at The Spectator,French Quarter,"Spend $50 with Blackbird Pay, receive $25 FLY back",50.0,25.0,2025-10-27 15:00:00,2025-11-10 18:00:00,2,2,144.34,61.49,,,50.0,4795.0,2,0,100.0,
2025-11-10,Monday,"25,435, 25,434, 25,433",The Bar at The Spectator,French Quarter,"Spend $50 with Blackbird Pay, receive $25 FLY back",50.0,25.0,2025-10-27 15:00:00,2025-11-10 18:00:00,2,2,124.66,28.8,,,50.0,4795.0,2,0,100.0,
2025-11-03,Monday,"25,313, 25,316, 25,315, 25,314, 25,312, 25,311, 25,309, 25,308",The Blue Light,Pacific Heights,"Spend $40 with Blackbird Pay, get $15 in $FLY back",40.0,15.0,2025-11-03 18:00:00,2025-11-14 18:00:00,0,0,0.0,,,,0.0,4985.0,0,0,,No transactions during activation period
2025-11-04,Tuesday,"25,313, 25,316, 25,315, 25,314, 25,312, 25,311, 25,309, 25,308",The Blue Light,Pacific Heights,"Spend $40 with Blackbird Pay, get $15 in $FLY back",40.0,15.0,2025-11-03 18:00:00,2025-11-14 18:00:00,0,0,0.0,,,,0.0,4985.0,0,0,,No transactions during activation period
2025-11-06,Thursday,"25,313, 25,316, 25,315, 25,314, 25,312, 25,311, 25,309, 25,308",The Blue Light,Pacific Heights,"Spend $40 with Blackbird Pay, get $15 in $FLY back",40.0,15.0,2025-11-03 18:00:00,2025-11-14 18:00:00,0,0,0.0,,,,0.0,4985.0,0,0,,No transactions during activation period
2025-11-07,Friday,"25,313, 25,316, 25,315, 25,314, 25,312, 25,311, 25,309, 25,308",The Blue Light,Pacific Heights,"Spend $40 with Blackbird Pay, get $15 in $FLY back",40.0,15.0,2025-11-03 18:00:00,2025-11-14 18:00:00,0,0,0.0,,,,0.0,4985.0,0,0,,No transactions during activation period
2025-11-10,Monday,"25,313, 25,316, 25,315, 25,314, 25,312, 25,311, 25,309, 25,308",The Blue Light,Pacific Heights,"Spend $40 with Blackbird Pay, get $15 in $FLY back",40.0,15.0,2025-11-03 18:00:00,2025-11-14 18:00:00,0,0,0.0,,,,0.0,4985.0,0,0,,No transactions during activation period
2025-11-11,Tuesday,"25,313, 25,316, 25,315, 25,314, 25,312, 25,311, 25,309, 25,308",The Blue Light,Pacific Heights,"Spend $40 with Blackbird Pay, get $15 in $FLY back",40.0,15.0,2025-11-03 18:00:00,2025-11-14 18:00:00,0,0,0.0,,,,0.0,4985.0,0,0,,No transactions during activation period
2025-11-12,Wednesday,"25,313, 25,316, 25,315, 25,314, 25,312, 25,311, 25,309, 25,308",The Blue Light,Pacific Heights,"Spend $40 with Blackbird Pay, get $15 in $FLY back",40.0,15.0,2025-11-03 18:00:00,2025-11-14 18:00:00,1,1,72.26,72.26,,,15.0,4985.0,0,1,0.0,
2025-11-13,Thursday,"25,313, 25,316, 25,315, 25,314, 25,312, 25,311, 25,309, 25,308",The Blue Light,Pacific Heights,"Spend $40 with Blackbird Pay, get $15 in $FLY back",40.0,15.0,2025-11-03 18:00:00,2025-11-14 18:00:00,0,0,0.0,,,,0.0,4985.0,0,0,,No transactions during activation period
2025-11-14,Friday,"25,313, 25,316, 25,315, 25,314, 25,312, 25,311, 25,309, 25,308",The Blue Light,Pacific Heights,"Spend $40 with Blackbird Pay, get $15 in $FLY back",40.0,15.0,2025-11-03 18:00:00,2025-11-14 18:00:00,0,0,0.0,,,,0.0,4985.0,0,0,,No transactions during activation period
2025-10-29,Wednesday,"24,676, 24,675, 24,674",The Greats of Craft,LIC,"Spend $35 with Blackbird Pay, get $15 in $FLY back",35.0,15.0,2025-10-29 11:00:00,2025-11-12 15:00:00,0,0,0.0,,,,0.0,4985.0,0,0,,No transactions during activation period
2025-11-05,Wednesday,"24,676, 24,675, 24,674",The Greats of Craft,LIC,"Spend $35 with Blackbird Pay, get $15 in $FLY back",35.0,15.0,2025-10-29 11:00:00,2025-11-12 15:00:00,0,0,0.0,,,,0.0,4985.0,0,0,,No transactions during activation period
2025-11-12,Wednesday,"24,676, 24,675, 24,674",The Greats of Craft,LIC,"Spend $35 with Blackbird Pay, get $15 in $FLY back",35.0,15.0,2025-10-29 11:00:00,2025-11-12 15:00:00,0,0,0.0,,,,0.0,4985.0,0,0,,No transactions during activation period
2025-10-29,Wednesday,"24,680, 24,679, 24,678",The Greats of Craft,Midtown East,"Spend $35 with Blackbird Pay, get $15 in $FLY back",35.0,15.0,2025-10-29 11:00:00,2025-11-12 15:00:00,1,0,14.89,7.44,-70.98,-70.98,0.0,4985.0,1,0,100.0,
2025-11-05,Wednesday,"24,680, 24,679, 24,678",The Greats of Craft,Midtown East,"Spend $35 with Blackbird Pay, get $15 in $FLY back",35.0,15.0,2025-10-29 11:00:00,2025-11-12 15:00:00,0,0,0.0,,,,0.0,4985.0,0,0,,No transactions during activation period
2025-11-12,Wednesday,"24,680, 24,679, 24,678",The Greats of Craft,Midtown East,"Spend $35 with Blackbird Pay, get $15 in $FLY back",35.0,15.0,2025-10-29 11:00:00,2025-11-12 15:00:00,1,1,36.32,36.32,,,15.0,4985.0,0,1,0.0,
2025-11-07,Friday,"25,851, 25,850, 25,849, 25,848, 25,847, 25,846, 25,845",The Little Pig,Boerum Hill,"Spend $75 with Blackbird Pay, get $30 in $FLY back",75.0,30.0,2025-11-07 11:30:00,2025-11-14 00:00:00,2,1,121.21,60.6,,,30.0,4970.0,2,0,100.0,
2025-11-08,Saturday,"25,851, 25,850, 25,849, 25,848, 25,847, 25,846, 25,845",The Little Pig,Boerum Hill,"Spend $75 with Blackbird Pay, get $30 in $FLY back",75.0,30.0,2025-11-07 11:30:00,2025-11-14 00:00:00,0,0,0.0,,,,0.0,4970.0,0,0,,No transactions during activation period
2025-11-09,Sunday,"25,851, 25,850, 25,849, 25,848, 25,847, 25,846, 25,845",The Little Pig,Boerum Hill,"Spend $75 with Blackbird Pay, get $30 in $FLY back",75.0,30.0,2025-11-07 11:30:00,2025-11-14 00:00:00,1,0,33.77,16.88,,,0.0,4970.0,1,0,100.0,
2025-11-10,Monday,"25,851, 25,850, 25,849, 25,848, 25,847, 25,846, 25,845",The Little Pig,Boerum Hill,"Spend $75 with Blackbird Pay, get $30 in $FLY back",75.0,30.0,2025-11-07 11:30:00,2025-11-14 00:00:00,0,0,0.0,,,,0.0,4970.0,0,0,,No transactions during activation period
2025-11-11,Tuesday,"25,851, 25,850, 25,849, 25,848, 25,847, 25,846, 25,845",The Little Pig,Boerum Hill,"Spend $75 with Blackbird Pay, get $30 in $FLY back",75.0,30.0,2025-11-07 11:30:00,2025-11-14 00:00:00,1,0,43.83,21.92,,,0.0,4970.0,1,0,100.0,
2025-11-12,Wednesday,"25,851, 25,850, 25,849, 25,848, 25,847, 25,846, 25,845",The Little Pig,Boerum Hill,"Spend $75 with Blackbird Pay, get $30 in $FLY back",75.0,30.0,2025-11-07 11:30:00,2025-11-14 00:00:00,0,0,0.0,,,,0.0,4970.0,0,0,,No transactions during activation period
2025-11-13,Thursday,"25,851, 25,850, 25,849, 25,848, 25,847, 25,846, 25,845",The Little Pig,Boerum Hill,"Spend $75 with Blackbird Pay, get $30 in $FLY back",75.0,30.0,2025-11-07 11:30:00,2025-11-14 00:00:00,0,0,0.0,,,,0.0,4970.0,0,0,,No transactions during activation period
2025-11-14,Friday,"25,851, 25,850, 25,849, 25,848, 25,847, 25,846, 25,845",The Little Pig,Boerum Hill,"Spend $75 with Blackbird Pay, get $30 in $FLY back",75.0,30.0,2025-11-07 11:30:00,2025-11-14 00:00:00,0,0,0.0,,,,0.0,4970.0,0,0,,No transactions during activation period
2025-11-02,Sunday,"24,858, 24,857, 24,856",The Lost Draft,SoHo,"Spend $25 with Blackbird Pay, get $10 in $FLY back",25.0,10.0,2025-11-02 08:00:00,2025-11-16 12:00:00,4,2,91.15,22.2,,,20.0,2460.0,2,2,50.0,
2025-11-09,Sunday,"24,858, 24,857, 24,856",The Lost Draft,SoHo,"Spend $25 with Blackbird Pay, get $10 in $FLY back",25.0,10.0,2025-11-02 08:00:00,2025-11-16 12:00:00,2,2,60.41,30.2,,,20.0,2460.0,1,1,50.0,
2025-11-16,Sunday,"24,858, 24,857, 24,856",The Lost Draft,SoHo,"Spend $25 with Blackbird Pay, get $10 in $FLY back",25.0,10.0,2025-11-02 08:00:00,2025-11-16 12:00:00,0,0,0.0,,,,0.0,2460.0,0,0,,No transactions during activation period
2025-10-27,Monday,"24,460, 24,459, 24,458, 24,457, 24,456",The Tusk Bar,NoMad,"Spend $100 with Blackbird Pay, get $50 in $FLY back",100.0,50.0,2025-10-27 17:00:00,2025-10-31 23:00:00,0,0,0.0,,,,0.0,1025.0,0,0,,No transactions during activation period
2025-10-28,Tuesday,"24,460, 24,459, 24,458, 24,457, 24,456",The Tusk Bar,NoMad,"Spend $100 with Blackbird Pay, get $50 in $FLY back",100.0,50.0,2025-10-27 17:00:00,2025-10-31 23:00:00,0,0,0.0,,,,0.0,1025.0,0,0,,No transactions during activation period
2025-10-29,Wednesday,"24,460, 24,459, 24,458, 24,457, 24,456",The Tusk Bar,NoMad,"Spend $100 with Blackbird Pay, get $50 in $FLY back",100.0,50.0,2025-10-27 17:00:00,2025-10-31 23:00:00,0,0,0.0,,,,0.0,1025.0,0,0,,No transactions during activation period
2025-10-30,Thursday,"24,460, 24,459, 24,458, 24,457, 24,456",The Tusk Bar,NoMad,"Spend $100 with Blackbird Pay, get $50 in $FLY back",100.0,50.0,2025-10-27 17:00:00,2025-10-31 23:00:00,0,0,0.0,,,,0.0,1025.0,0,0,,No transactions during activation period
2025-10-31,Friday,"24,460, 24,459, 24,458, 24,457, 24,456",The Tusk Bar,NoMad,"Spend $100 with Blackbird Pay, get $50 in $FLY back",100.0,50.0,2025-10-27 17:00:00,2025-10-31 23:00:00,0,0,0.0,,,,0.0,1025.0,0,0,,No transactions during activation period
2025-11-08,Saturday,"25,894, 25,893, 25,892, 25,891, 25,890, 25,889, 25,888",Third Time's The Charm,Red Hook,"Spend $75 with Blackbird Pay, get $25 in $FLY back",75.0,25.0,2025-11-08 16:00:00,2025-11-16 21:00:00,0,0,0.0,,,,0.0,0.0,0,0,,No transactions during activation period
2025-11-09,Sunday,"25,894, 25,893, 25,892, 25,891, 25,890, 25,889, 25,888",Third Time's The Charm,Red Hook,"Spend $75 with Blackbird Pay, get $25 in $FLY back",75.0,25.0,2025-11-08 16:00:00,2025-11-16 21:00:00,0,0,0.0,,,,0.0,0.0,0,0,,No transactions during activation period
2025-11-12,Wednesday,"25,894, 25,893, 25,892, 25,891, 25,890, 25,889, 25,888",Third Time's The Charm,Red Hook,"Spend $75 with Blackbird Pay, get $25 in $FLY back",75.0,25.0,2025-11-08 16:00:00,2025-11-16 21:00:00,1,1,293.0,146.5,,,25.0,0.0,1,0,100.0,
2025-11-13,Thursday,"25,894, 25,893, 25,892, 25,891, 25,890, 25,889, 25,888",Third Time's The Charm,Red Hook,"Spend $75 with Blackbird Pay, get $25 in $FLY back",75.0,25.0,2025-11-08 16:00:00,2025-11-16 21:00:00,0,0,0.0,,,,0.0,0.0,0,0,,No transactions during activation period
2025-11-14,Friday,"25,894, 25,893, 25,892, 25,891, 25,890, 25,889, 25,888",Third Time's The Charm,Red Hook,"Spend $75 with Blackbird Pay, get $25 in $FLY back",75.0,25.0,2025-11-08 16:00:00,2025-11-16 21:00:00,0,0,0.0,,,,0.0,0.0,0,0,,No transactions during activation period
2025-11-15,Saturday,"25,894, 25,893, 25,892, 25,891, 25,890, 25,889, 25,888",Third Time's The Charm,Red Hook,"Spend $75 with Blackbird Pay, get $25 in $FLY back",75.0,25.0,2025-11-08 16:00:00,2025-11-16 21:00:00,0,0,0.0,,,,0.0,0.0,0,0,,No transactions during activation period
2025-11-16,Sunday,"25,894, 25,893, 25,892, 25,891, 25,890, 25,889, 25,888",Third Time's The Charm,Red Hook,"Spend $75 with Blackbird Pay, get $25 in $FLY back",75.0,25.0,2025-11-08 16:00:00,2025-11-16 21:00:00,1,1,84.26,42.13,,,25.0,0.0,1,0,100.0,
2025-10-27,Monday,"24,435, 24,434, 24,433, 24,432, 24,431",Trapizzino,Trapizzino,"Spend $100 with Blackbird Pay, get $25 in $FLY back",100.0,25.0,2025-10-27 12:00:00,2025-11-01 00:00:00,0,0,0.0,,,,0.0,1025.0,0,0,,No transactions during activation period
2025-10-28,Tuesday,"24,435, 24,434, 24,433, 24,432, 24,431",Trapizzino,Trapizzino,"Spend $100 with Blackbird Pay, get $25 in $FLY back",100.0,25.0,2025-10-27 12:00:00,2025-11-01 00:00:00,1,1,196.9,196.9,,,25.0,1025.0,1,0,100.0,
2025-10-29,Wednesday,"24,435, 24,434, 24,433, 24,432, 24,431",Trapizzino,Trapizzino,"Spend $100 with Blackbird Pay, get $25 in $FLY back",100.0,25.0,2025-10-27 12:00:00,2025-11-01 00:00:00,1,0,58.79,58.79,,,0.0,1025.0,0,1,0.0,
2025-10-30,Thursday,"24,435, 24,434, 24,433, 24,432, 24,431",Trapizzino,Trapizzino,"Spend $100 with Blackbird Pay, get $25 in $FLY back",100.0,25.0,2025-10-27 12:00:00,2025-11-01 00:00:00,0,0,0.0,,,,0.0,1025.0,0,0,,No transactions during activation period
2025-10-31,Friday,"24,435, 24,434, 24,433, 24,432, 24,431",Trapizzino,Trapizzino,"Spend $100 with Blackbird Pay, get $25 in $FLY back",100.0,25.0,2025-10-27 12:00:00,2025-11-01 00:00:00,0,0,0.0,,,,0.0,1025.0,0,0,,No transactions during activation period
2025-11-01,Saturday,"24,435, 24,434, 24,433, 24,432, 24,431",Trapizzino,Trapizzino,"Spend $100 with Blackbird Pay, get $25 in $FLY back",100.0,25.0,2025-10-27 12:00:00,2025-11-01 00:00:00,0,0,0.0,,,,0.0,1025.0,0,0,,No transactions during activation period
2025-11-02,Sunday,"25,432, 25,431, 25,430",Uncork,Wraggborough,"Spend $45 with Blackbird Pay, get $15 in $FLY back",45.0,15.0,2025-11-02 12:00:00,2025-11-16 15:00:00,1,1,83.25,83.25,,,15.0,4985.0,1,0,100.0,
2025-11-09,Sunday,"25,432, 25,431, 25,430",Uncork,Wraggborough,"Spend $45 with Blackbird Pay, get $15 in $FLY back",45.0,15.0,2025-11-02 12:00:00,2025-11-16 15:00:00,0,0,0.0,,,,0.0,4985.0,0,0,,No transactions during activation period
2025-11-16,Sunday,"25,432, 25,431, 25,430",Uncork,Wraggborough,"Spend $45 with Blackbird Pay, get $15 in $FLY back",45.0,15.0,2025-11-02 12:00:00,2025-11-16 15:00:00,0,0,0.0,,,,0.0,4985.0,0,0,,No transactions during activation period
2025-11-02,Sunday,"25,442, 25,441, 25,440",Upstate Stock,Williamsburg,"Spend $25 with Blackbird Pay, get $10 in $FLY back",25.0,10.0,2025-11-02 15:00:00,2025-11-16 19:00:00,2,1,61.24,6.3,-35.93,-29.59,10.0,2280.0,2,0,100.0,
2025-11-09,Sunday,"25,442, 25,441, 25,440",Upstate Stock,Williamsburg,"Spend $25 with Blackbird Pay, get $10 in $FLY back",25.0,10.0,2025-11-02 15:00:00,2025-11-16 19:00:00,4,2,80.06,19.7,,,20.0,2280.0,1,3,25.0,
2025-11-16,Sunday,"25,442, 25,441, 25,440",Upstate Stock,Williamsburg,"Spend $25 with Blackbird Pay, get $10 in $FLY back",25.0,10.0,2025-11-02 15:00:00,2025-11-16 19:00:00,5,2,173.53,9.71,,,20.0,2280.0,2,3,40.0,
2025-11-03,Monday,"25,685, 25,684, 25,683, 25,682, 25,681, 25,817",Upstate Stock,Williamsburg,"Spend $30 with Blackbird Pay, get $10 in $FLY back",30.0,10.0,2025-11-03 07:30:00,2025-11-08 19:00:00,18,2,218.1,7.12,-7.94,6.74,20.0,2280.0,1,17,5.56,
2025-11-04,Tuesday,"25,685, 25,684, 25,683, 25,682, 25,681, 25,817",Upstate Stock,Williamsburg,"Spend $30 with Blackbird Pay, get $10 in $FLY back",30.0,10.0,2025-11-03 07:30:00,2025-11-08 19:00:00,22,3,322.95,8.21,,,30.0,2280.0,2,20,9.09,
2025-11-05,Wednesday,"25,685, 25,684, 25,683, 25,682, 25,681, 25,817",Upstate Stock,Williamsburg,"Spend $30 with Blackbird Pay, get $10 in $FLY back",30.0,10.0,2025-11-03 07:30:00,2025-11-08 19:00:00,17,1,179.29,7.02,,,10.0,2280.0,1,16,5.88,
2025-11-06,Thursday,"25,685, 25,684, 25,683, 25,682, 25,681, 25,817",Upstate Stock,Williamsburg,"Spend $30 with Blackbird Pay, get $10 in $FLY back",30.0,10.0,2025-11-03 07:30:00,2025-11-08 19:00:00,24,0,218.69,6.52,,,0.0,2280.0,3,21,12.5,
2025-11-07,Friday,"25,685, 25,684, 25,683, 25,682, 25,681, 25,817",Upstate Stock,Williamsburg,"Spend $30 with Blackbird Pay, get $10 in $FLY back",30.0,10.0,2025-11-03 07:30:00,2025-11-08 19:00:00,24,4,354.19,6.54,,,40.0,2280.0,3,21,12.5,
2025-11-08,Saturday,"25,685, 25,684, 25,683, 25,682, 25,681, 25,817",Upstate Stock,Williamsburg,"Spend $30 with Blackbird Pay, get $10 in $FLY back",30.0,10.0,2025-11-03 07:30:00,2025-11-08 19:00:00,24,5,415.49,8.71,,,50.0,2280.0,7,17,29.17,
